FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04
1420,2174,126.6231387,45.7412745,48,21.56491593,0.431791918,4619.776556
1421,2175,126.6332813,45.74010424,48,20.31540302,0.431791918,3088.479069
1422,2176,126.6223034,45.73772355,48,21.56491593,0.431791918,3661.79839
1423,2177,126.6273745,45.73713857,48,20.31540302,0.431791918,2903.473779
1424,2178,126.6391888,45.74306962,48,20.31540302,0.431791918,4313.482841
1425,2179,126.6400252,45.74662045,48,20.31540302,0.431791918,1746.474001
1426,2180,126.6290458,45.74424039,48,21.56491593,0.431791918,5147.843241
1427,2181,126.6657107,45.56856091,38,16.39797544,0.384397242,518.1187976
1428,2182,126.6555997,45.56973427,13,16.39797544,0.384397242,2230.365351
1429,2183,126.6606553,45.56914771,38,16.39797544,0.384397242,1283.700027
1430,2184,126.6707661,45.5679739,38,16.39797544,0.384397242,565.2494295
1431,2186,126.6716051,45.57152341,38,16.39797544,0.384397242,1467.600567
1432,2189,126.6428403,45.62592771,49,18.16158725,0.399803638,1361.498517
1433,2190,126.651382,45.57387111,13,16.39797544,0.384397242,883.845316
1434,2191,126.6623295,45.57624846,38,16.39797544,0.384397242,1194.921859
1435,2192,126.6572733,45.5768353,13,16.39797544,0.384397242,1907.817851
1436,2193,126.6631653,45.5797992,38,16.39797544,0.384397242,409.5930294
1437,2194,126.6581089,45.58038608,13,16.39797544,0.384397242,99.41203237
1438,2195,126.6522171,45.57742192,13,16.39797544,0.384397242,1349.132526
1439,2196,126.6530523,45.58097272,13,16.39797544,0.384397242,1175.109545
1440,2197,126.6665495,45.57211067,38,16.39797544,0.384397242,1185.19871
1441,2198,126.6564379,45.57328452,13,16.39797544,0.384397242,3418.543738
1442,2200,126.6614937,45.57269771,38,16.39797544,0.384397242,1539.313572
1443,2201,126.6766607,45.57093591,38,16.39797544,0.384397242,1208.967389
1444,2202,126.6673855,45.57566139,38,16.39797544,0.384397242,870.7203441
1445,2203,126.673278,45.57862478,38,16.39797544,0.384397242,179.4727273
1446,2205,126.6682217,45.5792121,38,16.39797544,0.384397242,724.7009784
1447,2206,126.6758214,45.56738665,38,16.39797544,0.384397242,396.4389453
1448,2209,126.6918267,45.56917209,38,16.39797544,0.384397242,1304.853703
1449,2213,126.7069919,45.56740622,38,16.39797544,0.384397242,129.373576
1450,2214,126.6867714,45.56976026,38,16.39797544,0.384397242,1238.75397
