FID,FID_04km_b,Lon04,Lat04,FID_44km,GroundMean04,AOD_Kriging04,RoadLength04,AOD_RF,PM_RF
59,260,126.4167898,45.63728334,0,19.18472755,0.431791918,152.3881135,0.42598819,18.94024923
65,271,126.3914701,45.64015999,0,19.18472755,0.416385521,38.87851269,0.39841622,18.60153758
67,277,126.4074825,45.64198693,0,19.18472755,0.431791918,48.73084819,0.42353716,18.94024923
68,278,126.3981738,45.64668972,0,19.18472755,0.431791918,845.0593733,0.42264558,18.91978642
69,281,126.393109,45.64726466,0,19.18472755,0.431791918,1111.547477,0.42264558,18.91978642
70,282,126.3989937,45.65024202,0,19.18472755,0.431791918,37.79635439,0.42322577,18.94024923
71,284,126.3947484,45.6543693,0,19.18472755,0.431791918,166.4101363,0.42322577,18.94024923
72,285,126.3939286,45.65081698,0,19.18472755,0.431791918,440.6501108,0.42322577,18.93001783
73,286,126.4040587,45.64966683,0,19.18472755,0.431791918,838.9814441,0.42322577,18.91978642
74,290,126.4125467,45.64141134,0,19.18472755,0.431791918,429.2037366,0.42353716,18.93001783
75,291,126.4024183,45.64256229,0,19.18472755,0.431791918,112.2018435,0.42353716,18.94024923
76,292,126.411726,45.63785912,0,19.18472755,0.431791918,267.0368397,0.42637896,18.94024923
77,296,126.4133675,45.64496355,0,19.18472755,0.431791918,513.2833172,0.42353716,18.91978642
78,297,126.4200743,45.65149206,0,19.18472755,0.431791918,1218.744382,0.42256703,18.91978642
79,298,126.4208957,45.65504423,0,19.18472755,0.431791918,42.15080685,0.42256703,18.94024923
80,299,126.4141883,45.64851576,0,19.18472755,0.431791918,1009.286902,0.42264558,18.91978642
81,300,126.408303,45.64553917,0,19.18472755,0.431791918,399.3580204,0.42264558,18.93001783
82,301,126.4091236,45.64909141,0,19.18472755,0.431791918,1042.146538,0.42322577,18.91978642
83,302,126.4150093,45.65206796,0,19.18472755,0.431791918,1735.990479,0.42322577,18.90955502
84,303,126.419253,45.64793989,0,19.18472755,0.431791918,574.9991683,0.42190726,18.57084337
87,320,126.4370438,45.63497792,0,19.18472755,0.460420398,436.9689068,0.45664517,18.93001783
98,334,126.442107,45.634401,0,19.18472755,0.460420398,841.749352,0.45664241,18.91978642
105,347,126.4386884,45.64208206,0,19.18472755,0.460420398,305.2483794,0.45558414,18.93001783
106,349,126.4395108,45.64563412,0,19.18472755,0.460420398,424.7789989,0.45471847,18.93001783
107,350,126.4403334,45.64918618,0,19.18472755,0.460420398,649.6164659,0.4547636,18.91978642
108,352,126.4352688,45.64976299,0,19.18472755,0.431791918,995.0589338,0.42256703,18.91978642
109,353,126.441156,45.65273823,0,19.18472755,0.460420398,578.9615471,0.45174982,18.91978642
110,354,126.4251392,45.65091593,0,19.18472755,0.431791918,825.4600687,0.42256703,18.91978642
111,355,126.431026,45.65389168,0,19.18472755,0.431791918,1251.857247,0.42256703,18.91978642
112,356,126.430204,45.65033957,0,19.18472755,0.431791918,1093.522091,0.42256703,18.91978642
113,358,126.4259609,45.65446807,0,19.18472755,0.431791918,901.6507316,0.42256703,18.91978642
114,359,126.4429296,45.63795305,0,19.18472755,0.460420398,435.4091707,0.45592985,18.93001783
115,360,126.4360911,45.65331507,0,19.18472755,0.431791918,593.2442837,0.42256703,18.91978642
116,361,126.4437523,45.64150508,0,19.18472755,0.460420398,121.44954,0.45347193,18.94024923
118,369,126.4462209,45.65216116,0,19.18472755,0.460420398,828.1328763,0.45098722,18.91978642
535,1051,126.4014541,45.66089887,0,19.18472755,0.431791918,640.468924,0.42322577,18.91978642
536,1053,126.4115858,45.65974808,0,19.18472755,0.431791918,1732.405991,0.42322577,18.90955502
537,1054,126.4022744,45.66445115,0,19.18472755,0.431791918,229.2757672,0.42322577,18.96071204
538,1055,126.396388,45.66147393,0,19.18472755,0.431791918,870.6286208,0.42322577,18.91978642
539,1056,126.40652,45.66032359,0,19.18472755,0.431791918,396.6040378,0.42322577,18.93001783
540,1057,126.4124067,45.6633003,0,19.18472755,0.431791918,1093.043123,0.42322577,18.91978642
541,1065,126.4158304,45.65562016,0,19.18472755,0.431791918,1444.259698,0.42322577,18.89932362
542,1067,126.4073406,45.66387584,0,19.18472755,0.431791918,869.4958357,0.42322577,18.91978642
543,1069,126.4174728,45.66272454,0,19.18472755,0.431791918,214.5573915,0.42256703,18.94024923
544,1071,126.410765,45.65619586,0,19.18472755,0.431791918,1068.768836,0.42322577,18.91978642
545,1072,126.4276046,45.66157233,0,19.18472755,0.431791918,661.9705988,0.42256703,18.91978642
546,1073,126.4166515,45.65917235,0,19.18472755,0.431791918,968.8438403,0.42256703,18.91978642
547,1075,126.4284265,45.66512445,0,19.18472755,0.460420398,893.7782839,0.45197677,19.00163765
548,1076,126.4233604,45.66570069,0,19.18472755,0.460420398,1412.830686,0.45197677,18.99140624
549,1077,126.4292486,45.66867656,0,19.18472755,0.460420398,1243.873339,0.4531468,19.08348887
550,1079,126.4182941,45.66627671,0,19.18472755,0.460420398,815.1185197,0.45197677,19.05279466
551,1081,126.4241821,45.66925284,0,19.18472755,0.460420398,682.1012769,0.4531468,19.08348887
570,1119,126.425004,45.67280498,0,19.18472755,0.460420398,427.0783685,0.45451145,19.1960343
571,1121,126.4318481,45.65744378,0,19.18472755,0.431791918,98.33978195,0.42256703,18.94024923
572,1124,126.4369135,45.65686714,0,19.18472755,0.460420398,25.2244591,0.45175166,18.94024923
573,1129,126.4452706,45.67049839,0,19.18472755,0.460420398,309.5000989,0.45233601,19.15510869
575,1131,126.4351375,45.67165214,0,19.18472755,0.460420398,102.694486,0.45451145,19.1960343
576,1132,126.434315,45.66810006,0,19.18472755,0.460420398,855.0588322,0.45197677,19.08348887
577,1133,126.4402041,45.67107538,0,19.18472755,0.460420398,978.426968,0.45314588,19.19710966
578,1135,126.4267827,45.6580202,0,19.18472755,0.431791918,328.494037,0.42256703,18.93001783
552,1086,126.4291146,45.69056558,1,19.18472755,0.513618424,401.0065081,0.49178075,19.26710089
553,1087,126.410624,45.67808475,1,19.18472755,0.460420398,416.2341356,0.45451145,19.20734106
554,1089,126.4055565,45.67866018,1,19.18472755,0.460420398,633.4429585,0.45450667,19.21864781
555,1091,126.4013094,45.68278765,1,19.18472755,0.460420398,429.9223366,0.45496305,19.20033571
556,1092,126.4004889,45.67923538,1,19.18472755,0.460420398,734.6917534,0.45450667,19.21864781
557,1093,126.4063773,45.68221243,1,19.18472755,0.460420398,409.0589227,0.45496305,19.20033571
558,1098,126.4156914,45.6775091,1,19.18472755,0.460420398,254.1811682,0.45451145,19.20734106
559,1099,126.4215804,45.68048538,1,19.18472755,0.460420398,577.0318607,0.45450667,19.19010431
560,1100,126.4274701,45.68346136,1,19.18472755,0.513618424,151.4004588,0.49144482,19.20141106
561,1101,126.4165128,45.68106129,1,19.18472755,0.460420398,172.1931279,0.45450667,19.19010431
562,1102,126.426648,45.67990924,1,19.18472755,0.460420398,406.6062575,0.45450667,19.20841641
563,1103,126.4258259,45.67635711,1,19.18472755,0.460420398,407.6753659,0.45451145,19.20734106
564,1105,126.4021299,45.68633992,1,19.18472755,0.460420398,403.1261607,0.45527206,19.22402457
565,1106,126.4080191,45.6893169,1,19.18472755,0.513618424,208.074114,0.49178075,19.25579413
566,1107,126.4139089,45.69229358,1,19.18472755,0.513618424,160.8930416,0.49178075,19.62687936
567,1109,126.4029506,45.68989219,1,19.18472755,0.513618424,473.3560983,0.49178075,19.26710089
568,1111,126.4189776,45.69171781,1,19.18472755,0.513618424,412.4063026,0.49178075,19.6155726
569,1114,126.4071982,45.68576466,1,19.18472755,0.460420398,435.5620712,0.45527206,19.21271782
574,1130,126.4460938,45.6740504,1,19.18472755,0.460420398,670.8442858,0.45370066,19.1960343
581,1147,126.4511606,45.67347316,1,19.18472755,0.460420398,715.1038254,0.45418639,19.1960343
583,1157,126.4443195,45.68883554,1,19.18472755,0.513618424,67.39603689,0.48967038,19.25579413
584,1159,126.4376055,45.68230834,1,19.18472755,0.513618424,429.1070393,0.49144482,19.20033571
585,1161,126.4325378,45.68288496,1,19.18472755,0.513618424,400.3405218,0.49144482,19.20033571
586,1162,126.4240462,45.69114181,1,19.18472755,0.513618424,418.3928508,0.49178075,19.60426585
587,1163,126.4426731,45.68173149,1,19.18472755,0.513618424,322.9229721,0.49144482,19.20033571
588,1164,126.4451429,45.69238756,1,19.18472755,0.513618424,380.2819154,0.48967038,19.75363041
589,1166,126.4392513,45.68941245,1,19.18472755,0.513618424,407.0062583,0.49178075,19.25579413
590,1168,126.4434962,45.68528352,1,19.18472755,0.513618424,231.6533341,0.49144482,19.21271782
591,1169,126.434183,45.68998913,1,19.18472755,0.513618424,400.1998102,0.49178075,19.26710089
592,1171,126.4299371,45.69411769,1,19.18472755,0.513618424,210.6550254,0.49178075,19.83396607
593,1175,126.4519842,45.67702514,1,19.18472755,0.513618424,263.3571708,0.48915899,19.20734106
596,1182,126.4561037,45.69478495,1,19.18472755,0.513618424,491.9790486,0.48949492,19.85776795
597,1183,126.4544556,45.68768104,1,19.18472755,0.513618424,318.145356,0.48915899,19.24448738
598,1184,126.448564,45.68470641,1,19.18472755,0.513618424,330.7366547,0.48915899,19.21271782
599,1185,126.4493876,45.6882584,1,19.18472755,0.513618424,238.2934703,0.48949492,19.25579413
600,1186,126.4552796,45.691233,1,19.18472755,0.513618424,267.8225233,0.48949492,19.60426585
601,1188,126.4502113,45.69181039,1,19.18472755,0.513618424,418.4006762,0.48949492,19.6155726
603,1191,126.4045922,45.69699669,1,19.18472755,0.513618424,407.2507221,0.49178075,19.84646119
604,1192,126.415552,45.69939796,1,19.18472755,0.513618424,454.5473175,0.49178075,19.88038146
605,1193,126.4163736,45.70295014,1,19.18472755,0.513618424,361.8804428,0.49178075,20.07259629
606,1194,126.4113039,45.70352578,1,19.18472755,0.513618424,101.7937744,0.49178075,20.06128953
607,1195,126.4054131,45.70054894,1,19.18472755,0.513618424,876.7124851,0.49178075,19.99344901
608,1196,126.4104826,45.69997357,1,19.18472755,0.513618424,722.1087997,0.49178075,19.98214225
609,1199,126.4307596,45.69766979,1,19.18472755,0.513618424,252.1247541,0.49178075,19.84646119
610,1200,126.4096613,45.69642135,1,19.18472755,0.513618424,401.608864,0.49178075,19.85776795
611,1201,126.4256905,45.69824607,1,19.18472755,0.513618424,417.0680246,0.49178075,19.8690747
612,1202,126.4147304,45.69584577,1,19.18472755,0.513618424,377.159675,0.49178075,19.85776795
613,1203,126.4265127,45.7017982,1,19.18472755,0.513618424,400.9562344,0.49178075,20.06128953
614,1204,126.4206213,45.69882213,1,19.18472755,0.513618424,404.0185059,0.49178075,19.8690747
615,1205,126.4315822,45.70122188,1,19.18472755,0.513618424,371.987828,0.49178075,20.06128953
616,1207,126.4214432,45.70237428,1,19.18472755,0.513618424,412.5705768,0.49178075,20.06128953
617,1226,126.4358286,45.69709327,1,19.18472755,0.513618424,890.8217854,0.49178075,19.84646119
618,1227,126.4467899,45.69949157,1,19.18472755,0.513618424,430.6276182,0.48967038,19.98214225
619,1228,126.4417207,45.70006857,1,19.18472755,0.513618424,51.5157081,0.49178075,19.98214225
620,1232,126.451035,45.69536237,1,19.18472755,0.513618424,58.04511551,0.48949492,19.85776795
621,1233,126.4526829,45.70246632,1,19.18472755,0.513618424,88.95120354,0.48949492,20.06128953
622,1235,126.4518589,45.69891435,1,19.18472755,0.513618424,404.8392645,0.48949492,19.8690747
623,1236,126.4408975,45.69651653,1,19.18472755,0.513618424,752.6305741,0.49178075,19.85776795
624,1238,126.4569279,45.69833689,1,19.18472755,0.513618424,115.7931115,0.48949492,19.8690747
662,1355,126.4577521,45.70188883,1,19.18472755,0.513618424,471.9524116,0.48930854,20.06128953
375,806,126.5889006,45.61757166,2,18.16158725,0.416385521,447.2278362,0.39738839,17.87457918
376,812,126.5846714,45.62170637,2,18.16158725,0.431791918,63.75606822,0.43021589,17.67089604
408,872,126.573642,45.64121198,2,18.16158725,0.460420398,18.64149047,0.45713949,18.2024847
409,873,126.5635164,45.64237729,2,18.16158725,0.431791918,833.8324571,0.42561704,18.07826233
410,874,126.56941,45.64534604,2,18.16158725,0.431791918,42.34281262,0.42655619,18.28580962
411,877,126.579536,45.64418021,2,18.16158725,0.460420398,803.1784339,0.45708888,17.39314629
412,878,126.5685793,45.64179475,2,18.16158725,0.431791918,777.9421544,0.42655619,18.05048735
413,882,126.5845989,45.64359696,2,18.16158725,0.460420398,800.4823076,0.45708888,17.39314629
414,884,126.574473,45.64476324,2,18.16158725,0.460420398,791.055905,0.45708888,17.95985026
415,885,126.5870945,45.65425053,2,17.23575477,0.460420398,1348.238771,0.45435146,17.26352974
418,899,126.5820306,45.65483387,2,17.23575477,0.460420398,1053.269143,0.45435146,17.28204639
419,904,126.5838401,45.61815516,2,18.16158725,0.416385521,284.1442928,0.39738839,17.77273761
420,905,126.5998536,45.61995511,2,18.16158725,0.416385521,97.34612683,0.39823092,17.89309583
421,912,126.6040815,45.61581982,2,17.23575477,0.40809458,1594.972204,0.39426681,17.86532086
423,914,126.593961,45.61698794,2,17.23575477,0.416385521,66.56321943,0.39723007,17.90235416
424,915,126.6099746,45.61878647,2,17.23575477,0.40809458,1225.86505,0.39444204,17.86532086
425,916,126.5990213,45.61640399,2,17.23575477,0.40809458,475.9150127,0.39426681,17.89309583
426,917,126.6108076,45.62233752,2,18.16158725,0.416385521,1496.153839,0.39823092,17.86532086
427,918,126.6049142,45.6193709,2,18.16158725,0.40809458,1650.992953,0.39444204,17.86532086
429,920,126.6116408,45.62588856,2,18.16158725,0.416385521,1184.157393,0.39993728,17.77273761
430,921,126.6057469,45.62292198,2,18.16158725,0.416385521,1420.053143,0.39823092,17.86532086
433,924,126.6023512,45.63060842,2,18.16158725,0.431791918,1383.428253,0.42953703,17.66163771
434,927,126.6031839,45.63415951,2,18.16158725,0.431791918,504.7967152,0.42953703,17.67089604
435,930,126.6065797,45.62647306,2,18.16158725,0.416385521,1457.333773,0.39817573,17.86532086
436,931,126.6082457,45.63357519,2,18.16158725,0.431791918,553.7802199,0.42953703,17.67089604
437,932,126.598122,45.63474361,2,18.16158725,0.431791918,536.3605613,0.42958722,17.67089604
438,933,126.6015186,45.62705732,2,18.16158725,0.431791918,81.05759324,0.42999617,17.69867101
439,934,126.5964573,45.62764136,2,18.16158725,0.431791918,70.02337057,0.42999617,17.72644598
440,935,126.6074126,45.63002412,2,18.16158725,0.431791918,1029.576888,0.42953703,17.67089604
441,936,126.612474,45.6294396,2,18.16158725,0.416385521,1537.159564,0.39983496,17.86532086
443,938,126.6141408,45.63654166,2,18.16158725,0.431791918,2448.469167,0.42953703,17.65414045
445,941,126.6091416,45.61523542,2,17.23575477,0.399803638,1907.786487,0.39366194,17.85694306
446,942,126.6133074,45.63299063,2,18.16158725,0.416385521,3801.638331,0.39996313,17.76435982
480,977,126.5997871,45.64184584,2,18.16158725,0.431791918,1755.75113,0.4263445,17.67089604
481,978,126.5947245,45.64242977,2,18.16158725,0.460420398,1100.789008,0.45773976,17.41254347
482,979,126.6006198,45.64539694,2,18.16158725,0.431791918,129.0700633,0.4263445,17.68941269
483,980,126.5955568,45.64598091,2,18.16158725,0.460420398,1524.773544,0.45696923,17.41254347
484,981,126.5896617,45.64301348,2,18.16158725,0.460420398,800.2489556,0.45708888,17.40416568
485,984,126.6149743,45.64009268,2,18.16158725,0.431791918,3299.67804,0.42627758,17.65414045
486,986,126.609912,45.64067729,2,18.16158725,0.431791918,2005.280574,0.42627758,17.66251824
487,987,126.5989545,45.63829473,2,18.16158725,0.431791918,871.3120755,0.42958722,17.67089604
488,988,126.615808,45.64364369,2,18.16158725,0.431791918,298.4808372,0.42627758,17.69867101
489,989,126.6048496,45.64126168,2,18.16158725,0.431791918,855.8866757,0.42627758,17.68015436
490,990,126.6107453,45.64422834,2,18.16158725,0.431791918,956.8117116,0.42627758,17.68015436
491,991,126.6174755,45.6507457,2,18.16158725,0.431791918,1055.519672,0.42610239,17.69867101
492,992,126.6056826,45.64481275,2,18.16158725,0.431791918,383.9503701,0.42627758,17.68015436
493,993,126.6166417,45.6471947,2,18.16158725,0.431791918,227.0723033,0.4254474,17.69867101
495,995,126.591326,45.6501158,2,18.16158725,0.460420398,799.7999411,0.45636532,17.40504621
496,996,126.6022854,45.65249913,2,17.23575477,0.460420398,455.5088281,0.45598463,17.43017959
497,997,126.5972219,45.65308316,2,17.23575477,0.460420398,77.35077451,0.45572152,17.44119898
501,1001,126.5921582,45.65366696,2,17.23575477,0.460420398,538.3960279,0.45435146,17.64312106
503,1006,126.5963893,45.64953204,2,18.16158725,0.460420398,653.2229739,0.4570162,17.413424
504,1009,126.6115787,45.64777937,2,18.16158725,0.431791918,207.3916053,0.4254474,17.68015436
511,1019,126.6090788,45.63712624,2,18.16158725,0.431791918,267.4301546,0.42953703,17.67089604
36,123,126.4937709,45.58838499,3,18.16158725,0.431791918,435.8867265,0.42527663,18.93001783
37,124,126.4988295,45.58780566,3,18.16158725,0.460420398,481.4503286,0.4573402,18.91978642
39,139,126.5003804,45.61680517,3,18.16158725,0.460420398,37.78714702,0.45700267,18.94024923
40,172,126.5089465,45.58664633,3,18.16158725,0.460420398,413.0400818,0.45699807,18.93001783
41,174,126.5038881,45.58722611,3,18.16158725,0.460420398,832.1105115,0.45699807,18.91978642
42,175,126.5140048,45.58606632,3,18.16158725,0.460420398,412.2104319,0.45699807,18.93001783
43,178,126.5047183,45.59078371,3,18.16158725,0.460420398,405.8237619,0.45699807,18.93001783
44,182,126.5055444,45.5943354,3,18.16158725,0.460420398,401.1487937,0.45699807,18.93001783
45,183,126.5063705,45.59788707,3,18.16158725,0.460420398,400.0581672,0.45699807,18.93001783
46,185,126.5241213,45.58490563,3,18.16158725,0.460420398,231.5087632,0.4570232,18.92894247
47,187,126.5249526,45.58846225,3,18.16158725,0.460420398,250.0299664,0.4570232,18.92894247
48,188,126.5190631,45.58548609,3,18.16158725,0.460420398,470.9064263,0.4570232,18.91978642
49,192,126.5300109,45.58788132,3,18.16158725,0.431791918,405.5026412,0.42457033,18.83685985
50,203,126.508023,45.60499042,3,18.16158725,0.460420398,400.0377439,0.45699807,18.93001783
51,208,126.5088494,45.60854208,3,18.16158725,0.460420398,400.1319204,0.45699807,18.93001783
52,209,126.5096759,45.61209373,3,18.16158725,0.460420398,402.2024125,0.45699899,18.93001783
53,212,126.5062679,45.61977707,3,18.16158725,0.460420398,434.823918,0.45692532,18.93001783
54,214,126.5105025,45.61564538,3,18.16158725,0.460420398,402.6972239,0.45700267,18.93001783
55,217,126.5113292,45.61919703,3,18.16158725,0.460420398,718.193345,0.45700267,18.91978642
56,218,126.5071967,45.60143875,3,18.16158725,0.460420398,400.0552542,0.45699807,18.93001783
142,445,126.5012065,45.62035687,3,18.16158725,0.460420398,44.07412547,0.45692532,18.94024923
143,451,126.5020327,45.62390857,3,18.16158725,0.460420398,285.64786,0.45680436,18.94024923
144,452,126.5070944,45.62332873,3,18.16158725,0.460420398,382.2492033,0.45680436,18.93001783
153,468,126.512156,45.62274867,3,18.16158725,0.460420398,402.6236765,0.45692532,18.93001783
178,518,126.5392951,45.5831629,3,18.16158725,0.431791918,322.4523732,0.42470212,18.67510356
180,521,126.5460138,45.58968862,3,18.16158725,0.431791918,251.6103081,0.42457033,18.66584523
181,522,126.5401273,45.58671878,3,18.16158725,0.431791918,409.0636279,0.42470212,18.66487215
182,524,126.5350691,45.58730017,3,18.16158725,0.431791918,405.6443196,0.42457033,18.68533496
183,526,126.5451853,45.58613717,3,18.16158725,0.431791918,452.2355022,0.42470212,18.62491962
187,532,126.5443529,45.58258153,3,18.16158725,0.431791918,440.6913883,0.42470212,18.59422541
364,766,126.5425238,45.61926351,3,18.16158725,0.431791918,443.3221461,0.4249801,18.59422541
366,773,126.5416951,45.61571205,3,18.16158725,0.431791918,397.691025,0.42457125,18.58399401
0,0,126.4583578,45.59243393,4,19.18472755,0.431791918,816.5092204,0.42538105,18.91978642
1,1,126.4634171,45.59185619,4,19.18472755,0.431791918,511.4838753,0.42538105,18.91978642
2,4,126.4532985,45.59301145,4,19.18472755,0.431791918,40.85144859,0.42538105,18.94024923
5,31,126.4541261,45.5965715,4,19.18472755,0.431791918,446.4074287,0.42538105,18.93001783
6,33,126.4498889,45.60070104,4,18.16158725,0.431791918,31.32981195,0.42538105,18.94024923
7,35,126.4549489,45.60012348,4,18.16158725,0.431791918,414.9225956,0.42538105,18.93001783
26,93,126.4507116,45.60425305,4,18.16158725,0.460420398,440.5112302,0.45686384,18.93001783
27,96,126.4523572,45.61135704,4,19.18472755,0.460420398,134.5760216,0.45686476,18.94024923
28,99,126.4515343,45.60780504,4,18.16158725,0.460420398,428.6576511,0.45686384,18.93001783
29,104,126.4481187,45.61548648,4,19.18472755,0.460420398,430.0470815,0.45651216,18.93001783
30,107,126.4472961,45.61193446,4,19.18472755,0.460420398,294.2504599,0.45650848,18.94024923
31,110,126.4489414,45.61903849,4,19.18472755,0.460420398,370.9798424,0.45686844,18.93001783
32,112,126.4735354,45.59070003,4,19.18472755,0.431791918,403.9412204,0.42538013,18.93001783
33,113,126.4785944,45.59012161,4,19.18472755,0.431791918,401.0245352,0.42527663,18.93001783
34,114,126.4836534,45.58954296,4,19.18472755,0.431791918,400.730336,0.42527663,18.93001783
35,120,126.4684763,45.59127822,4,19.18472755,0.431791918,431.338184,0.42538013,18.93001783
38,126,126.4887122,45.58896409,4,18.16158725,0.431791918,400.8157673,0.42527663,18.93001783
88,322,126.4438796,45.61961575,4,19.18472755,0.460420398,58.93280207,0.45516439,18.94024923
91,326,126.4505872,45.6261425,4,19.18472755,0.460420398,320.8203067,0.45639079,18.93001783
92,327,126.4447021,45.62316778,4,19.18472755,0.460420398,783.284608,0.4563912,18.91978642
93,329,126.4514102,45.62969449,4,19.18472755,0.460420398,2688.803678,0.45623609,18.86862941
94,330,126.4455247,45.62671981,4,19.18472755,0.460420398,1177.462857,0.45611186,18.91978642
96,332,126.4564729,45.62911692,4,19.18472755,0.460420398,263.8974181,0.45639079,18.94024923
101,337,126.4463474,45.63027184,4,19.18472755,0.460420398,2007.094581,0.45595716,18.89932362
4415,6244,126.6455706,45.90281843,6,20.31540302,0.61247208,406.2174835,0.61847549,20.31540302
4431,6262,126.6464094,45.90636919,6,20.31540302,0.61247208,400.1499483,0.61942505,20.31540302
4581,6437,126.6277992,45.89392162,6,20.31540302,0.61247208,1664.23456,0.61534479,20.31540302
4582,6439,126.6235511,45.89805723,6,20.31540302,0.61247208,405.083514,0.61540265,20.31540302
4585,6442,126.6227138,45.89450633,6,20.31540302,0.61247208,998.1163741,0.61540265,20.31540302
4588,6445,126.6379696,45.89275153,6,20.31540302,0.61247208,983.4026144,0.61491821,20.31540302
4590,6448,126.6328844,45.89333669,6,20.31540302,0.61247208,1703.216861,0.61534479,20.31540302
4591,6449,126.6430546,45.89216613,6,20.31540302,0.61247208,873.9323483,0.61625483,20.31540302
4592,6450,126.6396461,45.89985313,6,20.31540302,0.61247208,403.9625536,0.61807962,20.31540302
4593,6451,126.6337223,45.89688752,6,20.31540302,0.61247208,800.2932095,0.61534479,20.31540302
4595,6454,126.6303122,45.9045742,6,20.31540302,0.61247208,552.8196984,0.61769256,20.32789815
4596,6455,126.6252259,45.905159,6,20.31540302,0.61247208,584.1872619,0.61769256,20.31540302
4597,6456,126.6311501,45.90812505,6,20.31540302,0.61247208,64.01555576,0.61769256,20.31540302
4600,6459,126.6345603,45.90043835,6,20.31540302,0.61247208,839.3357902,0.616743,20.31540302
4601,6460,126.6362366,45.90753999,6,20.31540302,0.61247208,1100.820813,0.61769256,20.31540302
4602,6462,126.6353984,45.90398918,6,20.31540302,0.61247208,641.0434952,0.61769256,20.31540302
4603,6463,126.6243885,45.90160812,6,20.31540302,0.61247208,405.083514,0.616743,20.31540302
4604,6465,126.6404845,45.90340392,6,20.31540302,0.61247208,229.367439,0.61902918,20.31540302
4605,6466,126.6447318,45.89926767,6,20.31540302,0.61247208,403.9625536,0.61707728,20.31540302
4606,6467,126.6370749,45.9110908,6,20.31540302,0.61247208,800.9498921,0.61769256,20.31540302
4607,6468,126.6446781,45.92115779,6,20.31540302,0.61247208,1110.718824,0.61965649,20.31540302
4608,6469,126.6455171,45.92470854,6,20.31540302,0.61247208,689.6072639,0.61965649,20.31540302
4622,6503,126.6319881,45.91167589,6,20.31540302,0.61247208,435.9235965,0.61769256,20.31540302
4625,6513,126.6379133,45.91464161,6,20.31540302,0.61247208,1447.847116,0.617924,20.31540302
4626,6514,126.6269011,45.91226075,6,20.31540302,0.61247208,446.4941324,0.61769256,20.31540302
4627,6516,126.6421617,45.91050548,6,20.31540302,0.61247208,402.2416714,0.61902918,20.31540302
4628,6517,126.6328262,45.91522673,6,20.31540302,0.61247208,10.57053587,0.617924,20.31540302
4629,6518,126.6387518,45.9181924,6,20.31540302,0.61247208,822.8811329,0.61926062,20.31540302
4630,6519,126.6430004,45.91405626,6,20.31540302,0.61247208,943.0919724,0.61926062,20.31540302
4631,6521,126.6395904,45.9217432,6,20.31540302,0.61247208,918.1061866,0.61926062,20.31540302
4632,6522,126.6438392,45.91760703,6,20.31540302,0.61247208,402.1604661,0.61965649,20.31540302
4634,6525,126.6302528,45.92646418,6,20.31540302,0.61247208,447.3626244,0.617924,20.36538354
4635,6529,126.6345026,45.92232838,6,20.31540302,0.61247208,406.1940063,0.617924,20.31540302
4636,6530,126.6361795,45.92943001,6,20.31540302,0.61247208,404.0177867,0.617924,20.31540302
4638,6532,126.635341,45.9258792,6,20.31540302,0.61247208,25.72740933,0.617924,20.31540302
4640,6534,126.6294147,45.92291333,6,20.31540302,0.61247208,406.1940063,0.617924,20.31540302
4641,6535,126.6412679,45.92884476,6,20.31540302,0.61247208,893.6135398,0.61926062,20.31540302
4642,6536,126.6310909,45.93001502,6,20.31540302,0.61247208,114.5995953,0.617924,20.31540302
5474,7920,126.6583092,45.89040858,6,20.31540302,0.61247208,409.087576,0.6163219,20.31540302
5482,7928,126.6684784,45.88923574,6,20.31540302,0.61247208,17.17969138,0.61834769,20.31540302
5483,7929,126.6642337,45.89337293,6,20.31540302,0.61247208,1212.021104,0.61674848,20.31540302
5484,7930,126.6633939,45.88982228,6,20.31540302,0.61247208,388.5067415,0.6163219,20.31540302
5485,7931,126.6532245,45.89099466,6,20.31540302,0.61247208,732.5581895,0.6163219,20.31540302
5486,7932,126.6709991,45.89988758,6,20.31540302,0.61247208,400.3232308,0.61814669,20.31540302
5487,7933,126.6718396,45.90343818,6,20.31540302,0.61247208,400.3111455,0.6202185,20.31540302
5488,7934,126.6413231,45.9069547,6,20.31540302,0.61247208,802.7055825,0.61902918,20.31540302
5489,7935,126.6481396,45.89158051,6,20.31540302,0.61247208,1215.421959,0.6163219,20.31540302
5490,7936,126.6489785,45.89513125,6,20.31540302,0.61247208,400.0699684,0.61674848,20.31540302
5491,7937,126.6498174,45.89868199,6,20.31540302,0.61247208,804.1041423,0.61674848,20.31540302
5492,7938,126.6557423,45.90164678,6,20.31540302,0.61247208,400.0191518,0.61814669,20.31540302
5493,7939,126.6506565,45.90223272,6,20.31540302,0.61247208,649.8552656,0.61814669,20.31540302
5494,7940,126.6549029,45.89809608,6,20.31540302,0.61247208,804.1690361,0.61674848,20.31540302
5495,7941,126.6591487,45.89395926,6,20.31540302,0.61247208,1499.98546,0.61674848,20.31540302
5496,7942,126.6540636,45.89454537,6,20.31540302,0.61247208,882.2127181,0.61674848,20.31540302
5497,7943,126.6650736,45.89692357,6,20.31540302,0.61247208,728.9249566,0.61674848,20.31540302
5498,7944,126.6693186,45.89278636,6,20.31540302,0.61247208,809.7361877,0.6163219,20.31540302
5499,7945,126.6599883,45.89750994,6,20.31540302,0.61247208,1466.269295,0.61674848,20.31540302
